Data,Sistema,Projeto,Code Smells,Bugs,Vulnerabilidades,Cobertura,Qtde Linhas,Qtde Testes,Quality Gate
18/01/2021,Contador Online,contadoronline-angular,1925,49,0,0.0,226229,0,OK
18/01/2021,Delivery,delivery-delivery-api,30,0,0,0.0,1718,0,OK
18/01/2021,Delivery,delivery-delivery-client-http,34,2,0,0.0,1108,0,OK
18/01/2021,Delivery,delivery-delivery-client-http-resttemplate,35,0,0,0.0,1868,20,OK
18/01/2021,Delivery,delivery-ifood-client-http,34,0,0,52.2,688,33,OK
18/01/2021,Design System,designsystem-ng-contmatic,178,28,0,0.0,9914,0,ERROR
18/01/2021,Documento,documento-documento-api,15,2,0,2.9,3444,8,OK
18/01/2021,Documento,documento-documento-canonical-schema,8,0,0,0.0,233,0,OK
18/01/2021,Documento,documento-documento-client-http,1,0,0,0.0,16,0,OK
18/01/2021,Extrato Inteligente,api-extrato-inteligente,10,0,2,22.4,5734,55,OK
18/01/2021,Extrato Inteligente,robo-extrato-inteligente,19,3,2,0.0,2596,0,OK
18/01/2021,Gestao,gestao_crm-web,369,25,0,14.8,12890,154,OK
18/01/2021,Gestao,gestao_gestao-migracoes,2,0,0,0.0,35191,0,OK
18/01/2021,Gestao,gestao_gestao-reports,429,10,2,0.0,7483,0,OK
18/01/2021,Gestao,gestao_gestao-web,24746,2707,223,0.0,1197117,4,OK
18/01/2021,Gestao,gestao_loja-comuns,3929,162,9,0.0,97564,289,OK
18/01/2021,Gestao,gestao_loja-ecommerce,484,7,0,0.0,19220,2,OK
18/01/2021,Gestao,gestao_loja-estoque,1843,76,2,0.0,56186,16,OK
18/01/2021,Gestao,gestao_loja-faturamento,2365,134,9,0.0,78553,71,ERROR
18/01/2021,Gestao,gestao_loja-faturamentoproduto,3358,169,13,0.0,85168,4,ERROR
18/01/2021,Gestao,gestao_loja-financeiro,2341,86,194,0.0,126109,3,OK
18/01/2021,Gestao,gestao_loja-framework,4427,114,354,0.0,342105,8,ERROR
18/01/2021,Gestao,gestao_public-api,2804,40,15,0.0,147450,0,ERROR
18/01/2021,Gestao,gestao_tools,568,38,8,0.0,15486,0,OK
18/01/2021,GestaoSST,gestaosst-apigestaosst,7,0,0,0.0,19795,0,OK
18/01/2021,GestaoSST,gestaosst-canonical-schema,1,0,0,0.0,3186,4,OK
18/01/2021,GestaoSST,gestaosst-frontend,46,0,0,0.0,59659,0,OK
18/01/2021,GestaoSST,gestaosst-parceiro-api,16,1,0,0.0,2656,9,ERROR
18/01/2021,GestaoSST,gestaosst-parceiro-client-http,4,0,0,0.0,52,0,OK
18/01/2021,Marktplace,marketplace-marketplace-api,84,6,5,0.0,2926,0,OK
18/01/2021,Marktplace,marketplace-marketplace-client-http,9,0,0,49.4,862,55,OK
18/01/2021,Marktplace,marketplace-mercadolivre-client-http,19,0,0,43.3,994,46,OK
18/01/2021,NFCE,nfce-ebar,67,8,0,0.0,34412,0,OK
18/01/2021,NFCE,nfce-nfce.framework,3435,1,13,0.0,128812,1226,OK
18/01/2021,NFCE,nfce-nfce.ui,2807,26,52,0.9,204694,204,OK
18/01/2021,NFSE,nfse-blade,225,40,0,0.0,6942,234,OK
18/01/2021,NFSE,nfse-dto,1,0,0,0.0,1927,0,OK
18/01/2021,Notify,notify-api,1343,403,0,19.6,23345,137,OK
18/01/2021,Notify,notify-batch,8,1,0,8.9,3764,271,OK
18/01/2021,PHP,php_academico,4129,282,0,0.0,129140,0,OK
18/01/2021,PHP,php_areacliente,1691,824,2,0.0,57918,0,ERROR
18/01/2021,PHP,php_autoatendimento,359,89,1,0.0,12022,0,OK
18/01/2021,PHP,php_intranet,3010,551,1,0.0,121431,0,OK
18/01/2021,PHP,php_lojacontmatic,1843,389,2,0.0,106852,0,ERROR
18/01/2021,Payment,payment-payment-api,33,0,0,0.0,2772,0,OK
18/01/2021,Ponto Eletrônico,pontoeletronico-comuns-core-backend,44,0,0,0.0,802,0,OK
18/01/2021,Ponto Eletrônico,pontoeletronico-integracao-relogio,259,0,5,0.0,11018,0,OK
18/01/2021,Ponto Eletrônico,pontoeletronico-ponto-comuns-backend,1885,0,0,0.0,177080,0,OK
18/01/2021,Sefaz,sefaz-api-sefaz,85,0,5,0.0,15178,0,OK
18/01/2021,Sefaz,sefaz-canonical-schema,123,0,0,0.0,10248,0,OK
18/01/2021,Sefaz,sefaz-nfe-client-http,391,0,0,0.0,128856,0,OK
18/01/2021,Sefaz,sefaz-nfse-client-http,475,0,0,0.0,48552,0,OK
18/01/2021,Serpro,serpro-canonical-schema,9,0,0,0.0,16766,0,OK
18/01/2021,Serpro,serpro-serpro-client-http,34,0,0,0.0,57,31,OK
18/01/2021,Simplifique,simplifique-financeiro-canonical-schema,2,0,0,0.0,12,0,OK
18/01/2021,Simplifique,simplifique-frontend,15,74,0,0.0,13103,0,ERROR
18/01/2021,Transportes,transportes_antigo,15177,2445,127,0.0,561610,0,OK
18/01/2021,Transportes,transportes_transportes-tms,15,0,0,0.0,1074,0,OK
18/01/2021,Transportes,transportes_transportes-view,1,0,0,0.0,202,0,OK
19/01/2021,Arquitetura,arquitetura-api-lang,170,4,0,0.0,1866,0,OK
19/01/2021,Arquitetura,arquitetura-api-lang-mongodb,15,0,0,0.0,464,0,OK
19/01/2021,Arquitetura,arquitetura-api-lang-mysql,15,0,0,0.0,335,0,OK
19/01/2021,Arquitetura,arquitetura-api-lang-postgresql,15,0,0,0.0,335,0,OK
19/01/2021,Arquitetura,arquitetura-canonical-lang,25,0,0,0.0,592,0,OK
19/01/2021,Arquitetura,arquitetura-entity-lang,4,0,0,0.0,263,0,OK
19/01/2021,Arquitetura,arquitetura_canonical-schema-lang,3,0,0,0.0,245,0,OK
19/01/2021,Arquitetura,arquitetura_connectcont-client-http,3,0,0,0.0,440,9,OK
19/01/2021,Arquitetura,arquitetura_exception-lang,13,0,0,0.0,817,0,OK
19/01/2021,Arquitetura,arquitetura_oauth2-lang,11,3,0,0.0,1100,0,ERROR
19/01/2021,Arquitetura,arquitetura_oauth2-mongodb,34,5,0,0.0,3323,0,OK
19/01/2021,Arquitetura,arquitetura_oauth2-redis,20,9,0,0.0,1912,0,OK
19/01/2021,Arquitetura,arquitetura_oauth2-token-connectcont,3,1,0,0.0,210,0,OK
19/01/2021,Arquivos,api-arquivos,2345,402,0,10.5,86323,573,OK
19/01/2021,Busca XML,buscaxml-api,74,2,0,0.0,4655,22,OK
19/01/2021,Busca XML,buscaxml-batch,229,3,0,0.0,2831,0,OK
19/01/2021,Busca XML,buscaxml-migra-api,209,9,1,0.0,6899,0,OK
19/01/2021,Busca XML,buscaxml-sso,126,3,0,50.8,10414,534,OK
19/01/2021,CND,cnd-backend,1288,12,4,0.0,39966,0,OK
19/01/2021,CND,cnd-frontend,1549,14,3,0.0,42177,0,OK
19/01/2021,Comuns,api-comuns-sso,130,1,0,50.8,10365,438,OK
19/01/2021,Comuns,comuns-consulta-api,105,3,0,0.7,2417,7,ERROR
19/01/2021,Comuns,comuns-consulta-canonical-schema,8,0,0,0.0,238,0,OK
19/01/2021,Comuns,comuns-reports-api,36,0,0,0.0,3647,0,OK
19/01/2021,Comuns,comuns-reports-client,9,0,0,0.0,219,0,OK
19/01/2021,Comuns,comuns-reports-feigh-client,2,0,0,0.0,150,0,OK
19/01/2021,Comuns,comuns-streaming,4,0,0,0.0,1415,0,OK
19/01/2021,Comuns,comuns_authorization-server,9,0,0,0.0,1278,0,OK
19/01/2021,Comuns,comuns_sso-client-http,6,0,0,0.0,34,3,OK
19/01/2021,Comuns,comuns_sso-private,5,0,2,0.0,323,0,OK
19/01/2021,Connect Cont,connect-dto,3,0,0,0.0,1470,71,OK
19/01/2021,Connect Cont,connectbatch-api,63,0,0,0.0,4563,0,OK
19/01/2021,Connect Cont,connectcont-bus,33,0,0,0.0,2195,0,OK
19/01/2021,Connect Cont,connectcont-connectcont-api,1280,197,2,0.0,73766,251,OK
19/01/2021,Connect Cont,connectcont-connectcontia,277,97,0,0.0,15179,0,OK
19/01/2021,Connect Cont,connectcont-gestorempresas-api,611,134,4,0.0,59270,881,OK
19/01/2021,Connect Cont,connectcont-painel-controle,2406,457,0,0.0,271199,0,ERROR
19/01/2021,Connect Cont,connectcont-windup-clienthttp,102,5,0,0.0,6921,26,OK
19/01/2021,Contador Online,api-contabil-web,14,4,0,11.6,6244,38,OK
19/01/2021,Contador Online,api-contador-online,767,384,2,0.0,87734,1,ERROR
19/01/2021,Contador Online,api-folha-web,181,27,0,0.0,32299,0,OK
19/01/2021,Contador Online,contador-dto,7,0,0,0.0,5892,450,OK
19/01/2021,Contador Online,contador-online-comuns-assembler,82,1,0,89.9,19854,1620,OK
19/01/2021,Contador Online,contadoronline-angular,1925,49,0,0.0,226222,0,OK
19/01/2021,Delivery,delivery-delivery-api,30,0,0,0.0,1718,0,OK
19/01/2021,Delivery,delivery-delivery-client-http,34,2,0,0.0,1108,0,OK
19/01/2021,Delivery,delivery-delivery-client-http-resttemplate,35,0,0,0.0,1868,20,OK
19/01/2021,Delivery,delivery-ifood-client-http,34,0,0,52.2,688,33,OK
19/01/2021,Design System,designsystem-ng-contmatic,178,28,0,0.0,10039,0,ERROR
19/01/2021,Documento,documento-documento-api,15,2,0,2.9,3444,8,OK
19/01/2021,Documento,documento-documento-canonical-schema,8,0,0,0.0,233,0,OK
19/01/2021,Documento,documento-documento-client-http,1,0,0,0.0,16,0,OK
19/01/2021,Extrato Inteligente,api-extrato-inteligente,10,0,2,22.4,5734,55,OK
19/01/2021,Extrato Inteligente,robo-extrato-inteligente,19,3,2,0.0,2596,0,OK
19/01/2021,Gestao,gestao_crm-web,369,25,0,14.8,12890,154,OK
19/01/2021,Gestao,gestao_gestao-migracoes,2,0,0,0.0,35191,0,OK
19/01/2021,Gestao,gestao_gestao-reports,429,10,2,0.0,7483,0,OK
19/01/2021,Gestao,gestao_gestao-web,24747,2707,223,0.0,1197165,4,OK
19/01/2021,Gestao,gestao_loja-comuns,3929,162,9,0.0,97564,289,OK
19/01/2021,Gestao,gestao_loja-ecommerce,484,7,0,0.0,19220,2,OK
19/01/2021,Gestao,gestao_loja-estoque,1843,76,2,0.0,56186,16,OK
19/01/2021,Gestao,gestao_loja-faturamento,2365,134,9,0.0,78553,71,ERROR
19/01/2021,Gestao,gestao_loja-faturamentoproduto,3358,169,13,0.0,85168,4,ERROR
19/01/2021,Gestao,gestao_loja-financeiro,2341,86,194,0.0,126108,3,OK
19/01/2021,Gestao,gestao_loja-framework,4427,114,354,0.0,342105,8,ERROR
19/01/2021,Gestao,gestao_public-api,2804,40,15,0.0,147450,0,ERROR
19/01/2021,Gestao,gestao_tools,568,38,8,0.0,15486,0,OK
19/01/2021,GestaoSST,gestaosst-apigestaosst,7,0,0,0.0,20271,0,OK
19/01/2021,GestaoSST,gestaosst-canonical-schema,1,0,0,0.0,3349,4,OK
19/01/2021,GestaoSST,gestaosst-frontend,47,0,0,0.0,59737,0,OK
19/01/2021,GestaoSST,gestaosst-parceiro-api,16,1,0,0.0,2656,12,ERROR
19/01/2021,GestaoSST,gestaosst-parceiro-client-http,4,0,0,0.0,52,0,OK
19/01/2021,Marktplace,marketplace-marketplace-api,84,6,5,0.0,2926,0,OK
19/01/2021,Marktplace,marketplace-marketplace-client-http,9,0,0,49.4,862,55,OK
19/01/2021,Marktplace,marketplace-mercadolivre-client-http,19,0,0,43.3,994,46,OK
19/01/2021,NFCE,nfce-ebar,67,8,0,0.0,34412,0,OK
19/01/2021,NFCE,nfce-nfce.framework,3435,1,13,0.0,128812,1226,OK
19/01/2021,NFCE,nfce-nfce.ui,2807,26,52,0.9,204694,204,OK
19/01/2021,NFSE,nfse-blade,225,40,0,0.0,6942,234,OK
19/01/2021,NFSE,nfse-dto,1,0,0,0.0,1927,0,OK
19/01/2021,Notify,notify-api,1343,403,0,19.6,23345,137,OK
19/01/2021,Notify,notify-batch,8,1,0,8.9,3764,271,OK
19/01/2021,PHP,php_academico,4129,282,0,0.0,129140,0,OK
19/01/2021,PHP,php_areacliente,1691,824,2,0.0,57918,0,ERROR
19/01/2021,PHP,php_autoatendimento,359,89,1,0.0,12022,0,OK
19/01/2021,PHP,php_intranet,3010,551,1,0.0,121431,0,OK
19/01/2021,PHP,php_lojacontmatic,1849,389,2,0.0,106852,0,ERROR
19/01/2021,Payment,payment-payment-api,33,0,0,0.0,2772,0,OK
19/01/2021,Ponto Eletrônico,pontoeletronico-comuns-core-backend,44,0,0,0.0,802,0,OK
19/01/2021,Ponto Eletrônico,pontoeletronico-integracao-relogio,259,0,5,0.0,11018,0,OK
19/01/2021,Ponto Eletrônico,pontoeletronico-ponto-comuns-backend,1885,0,0,0.0,177080,0,OK
19/01/2021,Sefaz,sefaz-api-sefaz,85,0,5,0.0,15201,0,OK
19/01/2021,Sefaz,sefaz-canonical-schema,123,0,0,0.0,10248,0,OK
19/01/2021,Sefaz,sefaz-nfe-client-http,391,0,0,0.0,128856,0,OK
19/01/2021,Sefaz,sefaz-nfse-client-http,475,0,0,0.0,48552,0,OK
19/01/2021,Serpro,serpro-canonical-schema,9,0,0,0.0,16766,0,OK
19/01/2021,Serpro,serpro-serpro-client-http,34,0,0,0.0,57,31,OK
19/01/2021,Simplifique,simplifique-financeiro-canonical-schema,2,0,0,0.0,12,0,OK
19/01/2021,Simplifique,simplifique-frontend,15,74,0,0.0,13124,0,ERROR
19/01/2021,Transportes,transportes_antigo,15158,2374,127,0.0,561651,0,OK
19/01/2021,Transportes,transportes_transportes-tms,15,0,0,0.0,1074,0,OK
19/01/2021,Transportes,transportes_transportes-view,1,0,0,0.0,202,0,OK
20/01/2021,Arquitetura,arquitetura-api-lang,170,4,0,0.0,1866,0,OK
20/01/2021,Arquitetura,arquitetura-api-lang-mongodb,15,0,0,0.0,464,0,OK
20/01/2021,Arquitetura,arquitetura-api-lang-mysql,15,0,0,0.0,335,0,OK
20/01/2021,Arquitetura,arquitetura-api-lang-postgresql,15,0,0,0.0,335,0,OK
20/01/2021,Arquitetura,arquitetura-canonical-lang,25,0,0,0.0,592,0,OK
20/01/2021,Arquitetura,arquitetura-entity-lang,4,0,0,0.0,263,0,OK
20/01/2021,Arquitetura,arquitetura_canonical-schema-lang,3,0,0,0.0,245,0,OK
20/01/2021,Arquitetura,arquitetura_connectcont-client-http,3,0,0,0.0,440,9,OK
20/01/2021,Arquitetura,arquitetura_exception-lang,13,0,0,0.0,817,0,OK
20/01/2021,Arquitetura,arquitetura_oauth2-lang,11,3,0,0.0,1100,0,OK
20/01/2021,Arquitetura,arquitetura_oauth2-mongodb,34,5,0,0.0,3323,0,OK
20/01/2021,Arquitetura,arquitetura_oauth2-redis,20,9,0,0.0,1912,0,OK
20/01/2021,Arquitetura,arquitetura_oauth2-token-connectcont,3,1,0,0.0,210,0,OK
20/01/2021,Arquivos,api-arquivos,2345,402,0,10.5,86323,573,OK
20/01/2021,Busca XML,buscaxml-api,74,2,0,0.0,4655,22,OK
20/01/2021,Busca XML,buscaxml-batch,229,3,0,0.0,2831,0,OK
20/01/2021,Busca XML,buscaxml-migra-api,209,9,1,0.0,6899,0,OK
20/01/2021,Busca XML,buscaxml-sso,126,3,0,50.8,10414,534,OK
20/01/2021,CND,cnd-backend,1288,12,4,0.0,39966,0,OK
20/01/2021,CND,cnd-frontend,1549,14,3,0.0,42177,0,OK
20/01/2021,Comuns,api-comuns-sso,130,1,0,50.8,10365,438,OK
20/01/2021,Comuns,comuns-consulta-api,105,3,0,0.7,2417,7,ERROR
20/01/2021,Comuns,comuns-consulta-canonical-schema,8,0,0,0.0,238,0,OK
20/01/2021,Comuns,comuns-reports-api,36,0,0,0.0,3647,0,OK
20/01/2021,Comuns,comuns-reports-client,9,0,0,0.0,219,0,OK
20/01/2021,Comuns,comuns-reports-feigh-client,2,0,0,0.0,150,0,OK
20/01/2021,Comuns,comuns-streaming,4,0,0,0.0,1415,0,OK
20/01/2021,Comuns,comuns_authorization-server,9,0,0,0.0,1278,0,OK
20/01/2021,Comuns,comuns_sso-client-http,6,0,0,0.0,34,3,OK
20/01/2021,Comuns,comuns_sso-private,5,0,2,0.0,323,0,OK
20/01/2021,Connect Cont,connect-dto,3,0,0,0.0,1470,71,OK
20/01/2021,Connect Cont,connectbatch-api,63,0,0,0.0,4563,0,OK
20/01/2021,Connect Cont,connectcont-bus,33,0,0,0.0,2195,0,OK
20/01/2021,Connect Cont,connectcont-connectcont-api,784,133,1,0.0,73766,251,OK
20/01/2021,Connect Cont,connectcont-connectcontia,277,97,0,0.0,15179,0,OK
20/01/2021,Connect Cont,connectcont-gestorempresas-api,1107,198,5,0.0,59270,881,OK
20/01/2021,Connect Cont,connectcont-painel-controle,118,66,0,0.0,271199,0,OK
20/01/2021,Connect Cont,connectcont-windup-clienthttp,102,5,0,0.0,6921,26,OK
20/01/2021,Contador Online,api-contabil-web,14,4,0,11.6,6244,38,OK
20/01/2021,Contador Online,api-contador-online,768,384,2,0.0,87743,1,ERROR
20/01/2021,Contador Online,api-folha-web,181,27,0,0.0,32299,0,OK
20/01/2021,Contador Online,contador-dto,7,0,0,0.0,5892,450,OK
20/01/2021,Contador Online,contador-online-comuns-assembler,82,1,0,89.9,19854,1620,OK
20/01/2021,Contador Online,contadoronline-angular,1930,49,0,0.0,226228,0,OK
20/01/2021,Delivery,delivery-delivery-api,30,0,0,0.0,1718,0,OK
20/01/2021,Delivery,delivery-delivery-client-http,34,2,0,0.0,1110,0,OK
20/01/2021,Delivery,delivery-delivery-client-http-resttemplate,35,0,0,0.0,1868,20,OK
20/01/2021,Delivery,delivery-ifood-client-http,34,0,0,52.2,688,33,OK
20/01/2021,Design System,designsystem-ng-contmatic,180,29,0,0.0,10063,0,ERROR
20/01/2021,Documento,documento-documento-api,15,2,0,2.9,3444,8,OK
20/01/2021,Documento,documento-documento-canonical-schema,8,0,0,0.0,233,0,OK
20/01/2021,Documento,documento-documento-client-http,1,0,0,0.0,16,0,OK
20/01/2021,Extrato Inteligente,api-extrato-inteligente,10,0,2,22.4,5734,55,OK
20/01/2021,Extrato Inteligente,robo-extrato-inteligente,19,3,2,0.0,2596,0,OK
20/01/2021,Gestao,gestao_crm-web,369,25,0,14.8,12890,154,OK
20/01/2021,Gestao,gestao_gestao-migracoes,2,0,0,0.0,35191,0,OK
20/01/2021,Gestao,gestao_gestao-reports,429,10,2,0.0,7483,0,OK
20/01/2021,Gestao,gestao_gestao-web,24747,2707,223,0.0,1197165,4,OK
20/01/2021,Gestao,gestao_loja-comuns,3929,162,9,0.0,97564,289,OK
20/01/2021,Gestao,gestao_loja-ecommerce,484,7,0,0.0,19220,2,OK
20/01/2021,Gestao,gestao_loja-estoque,1843,76,2,0.0,56186,16,OK
20/01/2021,Gestao,gestao_loja-faturamento,2365,134,9,0.0,78553,71,ERROR
20/01/2021,Gestao,gestao_loja-faturamentoproduto,3358,169,13,0.0,85168,4,ERROR
20/01/2021,Gestao,gestao_loja-financeiro,2341,86,194,0.0,126108,3,OK
20/01/2021,Gestao,gestao_loja-framework,4427,114,354,0.0,342105,8,ERROR
20/01/2021,Gestao,gestao_public-api,2804,40,15,0.0,147450,0,ERROR
20/01/2021,Gestao,gestao_tools,568,38,8,0.0,15486,0,OK
20/01/2021,GestaoSST,gestaosst-apigestaosst,7,0,0,0.0,20452,0,OK
20/01/2021,GestaoSST,gestaosst-canonical-schema,1,0,0,0.0,3412,4,OK
20/01/2021,GestaoSST,gestaosst-frontend,47,0,0,0.0,59790,0,OK
20/01/2021,GestaoSST,gestaosst-parceiro-api,16,1,0,0.0,2656,12,ERROR
20/01/2021,GestaoSST,gestaosst-parceiro-client-http,4,0,0,0.0,52,0,OK
20/01/2021,Marktplace,marketplace-marketplace-api,84,6,5,0.0,2926,0,OK
20/01/2021,Marktplace,marketplace-marketplace-client-http,9,0,0,49.4,862,55,OK
20/01/2021,Marktplace,marketplace-mercadolivre-client-http,19,0,0,43.3,994,46,OK
20/01/2021,NFCE,nfce-ebar,67,8,0,0.0,34412,0,OK
20/01/2021,NFCE,nfce-nfce.framework,3435,1,13,0.0,128812,1226,OK
20/01/2021,NFCE,nfce-nfce.ui,2807,26,52,0.9,204694,204,OK
20/01/2021,NFSE,nfse-blade,225,40,0,0.0,6942,234,OK
20/01/2021,NFSE,nfse-dto,1,0,0,0.0,1927,0,OK
20/01/2021,Notify,notify-api,1343,403,0,19.6,23345,137,OK
20/01/2021,Notify,notify-batch,8,1,0,8.9,3764,271,OK
20/01/2021,PHP,php_academico,4129,282,0,0.0,129140,0,OK
20/01/2021,PHP,php_areacliente,1691,824,2,0.0,57918,0,ERROR
20/01/2021,PHP,php_autoatendimento,359,89,1,0.0,12022,0,OK
20/01/2021,PHP,php_intranet,3010,551,1,0.0,121431,0,OK
20/01/2021,PHP,php_lojacontmatic,1843,389,2,0.0,106852,0,ERROR
20/01/2021,Payment,payment-payment-api,33,0,0,0.0,2772,0,OK
20/01/2021,Ponto Eletrônico,pontoeletronico-comuns-core-backend,44,0,0,0.0,802,0,OK
20/01/2021,Ponto Eletrônico,pontoeletronico-integracao-relogio,259,0,5,0.0,11018,0,OK
20/01/2021,Ponto Eletrônico,pontoeletronico-ponto-comuns-backend,1885,0,0,0.0,177080,0,OK
20/01/2021,Sefaz,sefaz-api-sefaz,85,0,5,0.0,15201,0,OK
20/01/2021,Sefaz,sefaz-canonical-schema,123,0,0,0.0,10248,0,OK
20/01/2021,Sefaz,sefaz-nfe-client-http,391,0,0,0.0,128856,0,OK
20/01/2021,Sefaz,sefaz-nfse-client-http,475,0,0,0.0,48552,0,OK
20/01/2021,Serpro,serpro-canonical-schema,9,0,0,0.0,16766,0,OK
20/01/2021,Serpro,serpro-serpro-client-http,34,0,0,0.0,57,31,OK
20/01/2021,Simplifique,simplifique-financeiro-canonical-schema,2,0,0,0.0,12,0,OK
20/01/2021,Simplifique,simplifique-frontend,15,74,0,0.0,13124,0,ERROR
20/01/2021,Transportes,transportes_antigo,15177,2444,127,0.0,561651,0,OK
20/01/2021,Transportes,transportes_transportes-tms,15,0,0,0.0,1074,0,OK
20/01/2021,Transportes,transportes_transportes-view,1,0,0,0.0,202,0,OK
21/01/2021,Arquitetura,arquitetura-api-lang,170,4,0,0.0,1866,0,OK
21/01/2021,Arquitetura,arquitetura-api-lang-mongodb,15,0,0,0.0,464,0,OK
21/01/2021,Arquitetura,arquitetura-api-lang-mysql,15,0,0,0.0,335,0,OK
21/01/2021,Arquitetura,arquitetura-api-lang-postgresql,15,0,0,0.0,335,0,OK
21/01/2021,Arquitetura,arquitetura-canonical-lang,25,0,0,0.0,592,0,OK
21/01/2021,Arquitetura,arquitetura-entity-lang,4,0,0,0.0,263,0,OK
21/01/2021,Arquitetura,arquitetura_canonical-schema-lang,3,0,0,0.0,245,0,OK
21/01/2021,Arquitetura,arquitetura_connectcont-client-http,3,0,0,0.0,440,9,OK
21/01/2021,Arquitetura,arquitetura_exception-lang,13,0,0,0.0,817,0,OK
21/01/2021,Arquitetura,arquitetura_oauth2-lang,11,3,0,0.0,1100,0,OK
21/01/2021,Arquitetura,arquitetura_oauth2-mongodb,34,5,0,0.0,3323,0,OK
21/01/2021,Arquitetura,arquitetura_oauth2-redis,20,9,0,0.0,1912,0,OK
21/01/2021,Arquitetura,arquitetura_oauth2-token-connectcont,3,1,0,0.0,210,0,OK
21/01/2021,Arquivos,api-arquivos,2345,402,0,10.5,86323,573,OK
21/01/2021,Busca XML,buscaxml-api,74,2,0,0.0,4655,22,OK
21/01/2021,Busca XML,buscaxml-batch,229,3,0,0.0,2831,0,OK
21/01/2021,Busca XML,buscaxml-migra-api,209,9,1,0.0,6899,0,OK
21/01/2021,Busca XML,buscaxml-sso,126,3,0,50.8,10414,534,OK
21/01/2021,CND,cnd-backend,1288,12,4,0.0,39966,0,OK
21/01/2021,CND,cnd-frontend,1549,14,3,0.0,42177,0,OK
21/01/2021,Comuns,api-comuns-sso,130,1,0,50.8,10365,438,OK
21/01/2021,Comuns,comuns-consulta-api,105,3,0,0.6,2460,7,ERROR
21/01/2021,Comuns,comuns-consulta-canonical-schema,8,0,0,0.0,238,0,OK
21/01/2021,Comuns,comuns-reports-api,36,0,0,0.0,3647,0,OK
21/01/2021,Comuns,comuns-reports-client,9,0,0,0.0,219,0,OK
21/01/2021,Comuns,comuns-reports-feigh-client,2,0,0,0.0,150,0,OK
21/01/2021,Comuns,comuns-streaming,4,0,0,0.0,1415,0,OK
21/01/2021,Comuns,comuns_authorization-server,9,0,0,0.0,1278,0,OK
21/01/2021,Comuns,comuns_sso-client-http,6,0,0,0.0,34,3,OK
21/01/2021,Comuns,comuns_sso-private,5,0,2,0.0,323,0,OK
21/01/2021,Connect Cont,connect-dto,3,0,0,0.0,1470,71,OK
21/01/2021,Connect Cont,connectbatch-api,63,0,0,0.0,4563,0,OK
21/01/2021,Connect Cont,connectcont-bus,33,0,0,0.0,2195,0,OK
21/01/2021,Connect Cont,connectcont-connectcont-api,1280,197,2,0.0,73766,251,OK
21/01/2021,Connect Cont,connectcont-connectcontia,277,97,0,0.0,15179,0,OK
21/01/2021,Connect Cont,connectcont-gestorempresas-api,1107,198,5,0.0,59270,881,OK
21/01/2021,Connect Cont,connectcont-painel-controle,118,66,0,0.0,271199,0,OK
21/01/2021,Connect Cont,connectcont-windup-clienthttp,102,5,0,0.0,6921,26,OK
21/01/2021,Contador Online,api-contabil-web,14,4,0,11.6,6244,38,OK
21/01/2021,Contador Online,api-contador-online,771,387,2,0.0,87768,1,ERROR
21/01/2021,Contador Online,api-folha-web,181,27,0,0.0,32299,0,OK
21/01/2021,Contador Online,contador-dto,7,0,0,0.0,5892,450,OK
21/01/2021,Contador Online,contador-online-comuns-assembler,82,1,0,89.9,19854,1620,OK
21/01/2021,Contador Online,contadoronline-angular,1929,49,0,0.0,226232,0,OK
21/01/2021,Delivery,delivery-delivery-api,30,0,0,0.0,1718,0,OK
21/01/2021,Delivery,delivery-delivery-client-http,34,2,0,0.0,1110,0,OK
21/01/2021,Delivery,delivery-delivery-client-http-resttemplate,35,0,0,0.0,1868,20,OK
21/01/2021,Delivery,delivery-ifood-client-http,34,0,0,52.2,688,33,OK
21/01/2021,Design System,designsystem-ng-contmatic,180,29,0,0.0,10063,0,ERROR
21/01/2021,Documento,documento-documento-api,15,2,0,2.9,3444,8,OK
21/01/2021,Documento,documento-documento-canonical-schema,8,0,0,0.0,233,0,OK
21/01/2021,Documento,documento-documento-client-http,1,0,0,0.0,16,0,OK
21/01/2021,Extrato Inteligente,api-extrato-inteligente,10,0,2,22.4,5734,55,OK
21/01/2021,Extrato Inteligente,robo-extrato-inteligente,19,3,2,0.0,2596,0,OK
21/01/2021,Gestao,gestao_crm-web,369,25,0,14.8,12890,154,OK
21/01/2021,Gestao,gestao_gestao-migracoes,2,0,0,0.0,35191,0,OK
21/01/2021,Gestao,gestao_gestao-reports,429,10,2,0.0,7483,0,OK
21/01/2021,Gestao,gestao_gestao-web,24747,2707,223,0.0,1197165,4,OK
21/01/2021,Gestao,gestao_loja-comuns,3929,162,9,0.0,97564,289,OK
21/01/2021,Gestao,gestao_loja-ecommerce,484,7,0,0.0,19220,2,OK
21/01/2021,Gestao,gestao_loja-estoque,1843,76,2,0.0,56186,16,OK
21/01/2021,Gestao,gestao_loja-faturamento,2365,134,9,0.0,78553,71,ERROR
21/01/2021,Gestao,gestao_loja-faturamentoproduto,3358,169,13,0.0,85168,4,ERROR
21/01/2021,Gestao,gestao_loja-financeiro,2341,86,194,0.0,126108,3,OK
21/01/2021,Gestao,gestao_loja-framework,4427,114,354,0.0,342105,8,ERROR
21/01/2021,Gestao,gestao_public-api,2804,40,15,0.0,147450,0,ERROR
21/01/2021,Gestao,gestao_tools,568,38,8,0.0,15486,0,OK
